法	0000	000000	による	0000	000000	NO	I-R
年金	0000	000000	たる	0000	000000	NO	I-R
給付	0000	000000	について	0000	000000	、	I-R
この	0000	000000	この	0000	000000	NO	I-R
項	0000	000000	の	0000	000000	NO	I-R
若しくは	0000	000000	若しくは	0000	000000	NO	I-R
又は	0000	000000	又は	0000	000000	NO	I-R
他	0000	000000	の	0000	000000	NO	I-R
法令	0000	000000	の	0000	000000	NO	I-R
規定	0000	000000	で	0000	000000	NO	I-R
これら	0000	000000	に	0000	000000	NO	I-R
する	0000	000000	する	0000	000000	NO	I-R
もの	0000	000000	として	0000	000000	NO	I-R
政令	0000	000000	で	0000	000000	NO	I-R
定める	0000	000000	定める	0000	000000	NO	I-R
もの	0000	000000	により	0000	000000	NO	I-R
その	0000	000000	その	0000	000000	NO	I-R
支給	0000	000000	の	0000	000000	NO	I-R
停止	0000	000000	が	0000	000000	NO	I-R
さ	0000	000000	いる	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
この	0000	000000	この	0000	000000	NO	B-E
限り	0000	000000	ない	0000	000000	。	I-E

年金	0000	000000	の	0000	000000	NO	B-S2
支給	0000	000000	を	0000	000000	NO	I-S2
す	0000	000000	べき	0000	000000	NO	I-S2
事由	0000	000000	が	0000	000000	NO	I-S2
かかわら	0000	000000	ず	0000	000000	、	I-S2
その	0000	000000	その	0000	000000	NO	B-R
す	0000	000000	べき	0000	000000	NO	I-R
期間	0000	000000	の	0000	000000	NO	I-R
分	0000	000000	として	0000	000000	NO	I-R
年金	0000	000000	が	0000	000000	NO	I-R
支払わ	0000	000000	た	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
その	0000	000000	その	0000	000000	NO	B-S2
支払わ	0000	000000	た	0000	000000	NO	I-S2
年金	0000	000000	は	0000	000000	、	I-S2
その後	0000	000000	に	0000	000000	NO	B-E
支払う	0000	000000	べき	0000	000000	NO	I-E
年金	0000	000000	の	0000	000000	NO	I-E
払	0000	000000	と	0000	000000	NO	I-E
みなす	0000	000000	みなす	0000	000000	NO	I-E
こと	0000	000000	が	0000	000000	NO	I-E
できる	0000	000000	できる	0000	000000	。	I-E

又は	0000	000000	又は	0000	000000	NO	B-S2
年金	0000	000000	を	0000	000000	NO	I-S2
し	0000	000000	て	0000	000000	NO	I-S2
す	0000	000000	べき	0000	000000	NO	I-S2
事由	0000	000000	が	0000	000000	NO	I-S2
かかわら	0000	000000	ず	0000	000000	、	I-S2
その	0000	000000	その	0000	000000	NO	B-R
事由	0000	000000	が	0000	000000	NO	I-R
生じ	0000	000000	た	0000	000000	NO	I-R
日	0000	000000	の	0000	000000	NO	I-R
属する	0000	000000	属する	0000	000000	NO	I-R
月	0000	000000	の	0000	000000	NO	I-R
以降	0000	000000	の	0000	000000	NO	I-R
分	0000	000000	として	0000	000000	NO	I-R
し	0000	000000	ない	0000	000000	NO	I-R
額	0000	000000	の	0000	000000	NO	I-R
又は	0000	000000	又は	0000	000000	NO	I-R
年金	0000	000000	が	0000	000000	NO	I-R
支払わ	0000	000000	た	0000	000000	NO	I-R
場合	0000	000000	における	0000	000000	NO	I-R
又は	0000	000000	又は	0000	000000	NO	B-E
年金	0000	000000	の	0000	000000	NO	I-E
当該	0000	000000	当該	0000	000000	NO	I-E
す	0000	000000	た	0000	000000	NO	I-E
部分	0000	000000	も	0000	000000	、	I-E
する	0000	000000	する	0000	000000	。	I-E

その他	0000	000000	その他	0000	000000	NO	B-R
不正	0000	000000	の	0000	000000	NO	I-R
手段	0000	000000	により	0000	000000	NO	I-R
給付	0000	000000	を	0000	000000	NO	I-R
受け	0000	000000	た	0000	000000	NO	I-R
者	0000	000000	が	0000	000000	NO	I-R
ある	0000	000000	ある	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
長官	0000	000000	は	0000	000000	、	B-S2
額	0000	000000	に	0000	000000	NO	B-E
する	0000	000000	する	0000	000000	NO	I-E
金額	0000	000000	の	0000	000000	NO	I-E
又は	0000	000000	又は	0000	000000	NO	I-E
一部	0000	000000	を	0000	000000	NO	I-E
その	0000	000000	その	0000	000000	NO	I-E
者	0000	000000	から	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	NO	I-E
こと	0000	000000	が	0000	000000	NO	I-E
できる	0000	000000	できる	0000	000000	。	I-E

給付	0000	000000	を	0000	000000	NO	B-S2
受ける	0000	000000	受ける	0000	000000	NO	I-S2
権利	0000	000000	は	0000	000000	、	I-S2
譲り渡し	0000	000000	譲り渡し	0000	000000	、	B-E
担保	0000	000000	に	0000	000000	NO	I-E
又は	0000	000000	又は	0000	000000	NO	I-E
差し押える	0000	000000	差し押える	0000	000000	NO	I-E
こと	0000	000000	が	0000	000000	NO	I-E
でき	0000	000000	ない	0000	000000	。	I-E

その他	0000	000000	の	0000	000000	NO	B-S2
公課	0000	000000	は	0000	000000	、	I-S2
給付	0000	000000	として	0000	000000	NO	B-E
支給	0000	000000	を	0000	000000	NO	I-E
受け	0000	000000	た	0000	000000	NO	I-E
金銭	0000	000000	を	0000	000000	NO	I-E
標準	0000	000000	として	0000	000000	、	I-E
課する	0000	000000	課する	0000	000000	NO	I-E
こと	0000	000000	が	0000	000000	NO	I-E
でき	0000	000000	ない	0000	000000	。	I-E

ただし	0000	000000	ただし	0000	000000	、	O
者	0000	000000	の	0000	000000	NO	B-R
期間	0000	000000	と	0000	000000	NO	I-R
期間	0000	000000	を	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
期間	0000	000000	が	0000	000000	NO	I-R
年	0000	000000	に	0000	000000	NO	I-R
満た	0000	000000	ない	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
この	0000	000000	この	0000	000000	NO	B-E
限り	0000	000000	ない	0000	000000	。	I-E

平成	0000	000000	平成	0000	000000	NO	B-S2
年度	0000	000000	における	0000	000000	NO	I-S2
率	0000	000000	は	0000	000000	、	I-S2
一	0000	000000	と	0000	000000	NO	B-E
する	0000	000000	する	0000	000000	。	I-E

率	0000	000000	は	0000	000000	、	B-S2
年度	0000	000000	年度	0000	000000	、	B-E
号	0000	000000	に	0000	000000	NO	I-E
掲げる	0000	000000	掲げる	0000	000000	NO	I-E
率	0000	000000	に	0000	000000	NO	I-E
及び	0000	000000	及び	0000	000000	NO	I-E
号	0000	000000	に	0000	000000	NO	I-E
掲げる	0000	000000	掲げる	0000	000000	NO	I-E
率	0000	000000	を	0000	000000	NO	I-E
乗じ	0000	000000	て	0000	000000	NO	I-E
得	0000	000000	た	0000	000000	NO	I-E
率	0000	000000	を	0000	000000	NO	I-E
基準	0000	000000	として	0000	000000	NO	I-E
し	0000	000000	し	0000	000000	、	I-E
年度	0000	000000	の	0000	000000	NO	I-E
以降	0000	000000	の	0000	000000	NO	I-E
年金	0000	000000	たる	0000	000000	NO	I-E
給付	0000	000000	について	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

以下	0000	000000	以下	0000	000000	NO	O
同じ	0000	000000	同じ	0000	000000	。	O

以下	0000	000000	以下	0000	000000	NO	O
同じ	0000	000000	同じ	0000	000000	。	O

者	0000	000000	が	0000	000000	NO	B-S2
歳	0000	000000	に	0000	000000	NO	I-S2
達し	0000	000000	た	0000	000000	NO	I-S2
日	0000	000000	の	0000	000000	NO	I-S2
属する	0000	000000	属する	0000	000000	NO	I-S2
年度	0000	000000	の	0000	000000	NO	I-S2
初日	0000	000000	の	0000	000000	NO	I-S2
属する	0000	000000	属する	0000	000000	NO	I-S2
年	0000	000000	の	0000	000000	NO	I-S2
後	0000	000000	の	0000	000000	NO	I-S2
年	0000	000000	の	0000	000000	NO	I-S2
四月	0000	000000	四月	0000	000000	NO	I-S2
日	0000	000000	の	0000	000000	NO	I-S2
属する	0000	000000	属する	0000	000000	NO	I-S2
以後	0000	000000	において	0000	000000	NO	I-S2
さ	0000	000000	れる	0000	000000	NO	I-S2
率	0000	000000	の	0000	000000	NO	I-S2
改定	0000	000000	は	0000	000000	、	I-S2
前条	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	に	0000	000000	NO	I-E
かかわら	0000	000000	ず	0000	000000	、	I-E
率	0000	000000	を	0000	000000	NO	I-E
基準	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

期間	0000	000000	における	0000	000000	NO	B-S2
率	0000	000000	の	0000	000000	NO	I-S2
改定	0000	000000	は	0000	000000	、	I-S2
条	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	に	0000	000000	NO	I-E
かかわら	0000	000000	ず	0000	000000	、	I-E
率	0000	000000	に	0000	000000	NO	I-E
及び	0000	000000	及び	0000	000000	NO	I-E
号	0000	000000	に	0000	000000	NO	I-E
掲げる	0000	000000	掲げる	0000	000000	NO	I-E
率	0000	000000	を	0000	000000	NO	I-E
乗じ	0000	000000	て	0000	000000	NO	I-E
得	0000	000000	た	0000	000000	NO	I-E
率	0000	000000	を	0000	000000	NO	I-E
基準	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

ただし	0000	000000	ただし	0000	000000	、	O
基準	0000	000000	による	0000	000000	NO	B-R
改定	0000	000000	により	0000	000000	NO	I-R
年度	0000	000000	の	0000	000000	NO	I-R
率	0000	000000	が	0000	000000	NO	I-R
年度	0000	000000	の	0000	000000	NO	I-R
前年度	0000	000000	の	0000	000000	NO	I-R
率	0000	000000	を	0000	000000	NO	I-R
下回る	0000	000000	下回る	0000	000000	NO	I-R
こと	0000	000000	と	0000	000000	NO	I-R
なる	0000	000000	なる	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
一	0000	000000	を	0000	000000	NO	B-E
基準	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

項	0000	000000	の	0000	000000	NO	B-S2
規定	0000	000000	による	0000	000000	NO	I-S2
率	0000	000000	の	0000	000000	NO	I-S2
改定	0000	000000	の	0000	000000	NO	I-S2
措置	0000	000000	は	0000	000000	、	I-S2
政令	0000	000000	で	0000	000000	NO	B-E
定める	0000	000000	定める	0000	000000	。	I-E

年金	0000	000000	の	0000	000000	NO	B-S2
額	0000	000000	は	0000	000000	、	I-S2
円	0000	000000	に	0000	000000	NO	B-E
率	0000	000000	を	0000	000000	NO	I-E
乗じ	0000	000000	た	0000	000000	NO	I-E
額	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

ただし	0000	000000	ただし	0000	000000	、	O
期間	0000	000000	の	0000	000000	NO	B-R
月数	0000	000000	が	0000	000000	NO	I-R
十	0000	000000	に	0000	000000	NO	I-R
満た	0000	000000	ない	0000	000000	NO	I-R
者	0000	000000	に	0000	000000	NO	I-R
する	0000	000000	する	0000	000000	NO	I-R
場合	0000	000000	は	0000	000000	、	I-R
額	0000	000000	に	0000	000000	、	B-E
次	0000	000000	の	0000	000000	NO	I-E
号	0000	000000	に	0000	000000	NO	I-E
掲げる	0000	000000	掲げる	0000	000000	NO	I-E
月数	0000	000000	を	0000	000000	NO	I-E
し	0000	000000	た	0000	000000	NO	I-E
月数	0000	000000	を	0000	000000	NO	I-E
十	0000	000000	で	0000	000000	NO	I-E
し	0000	000000	た	0000	000000	NO	I-E
数	0000	000000	を	0000	000000	NO	I-E
乗じ	0000	000000	た	0000	000000	NO	I-E
額	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

以下	0000	000000	以下	0000	000000	NO	O
同じ	0000	000000	同じ	0000	000000	。	O

項	0000	000000	の	0000	000000	NO	B-R
請求	0000	000000	が	0000	000000	NO	I-R
あっ	0000	000000	た	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
項	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	に	0000	000000	NO	I-E
かかわら	0000	000000	ず	0000	000000	、	I-E
その	0000	000000	その	0000	000000	NO	I-E
請求	0000	000000	を	0000	000000	NO	I-E
し	0000	000000	た	0000	000000	NO	I-E
者	0000	000000	に	0000	000000	NO	I-E
項	0000	000000	の	0000	000000	NO	I-E
年金	0000	000000	を	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

項	0000	000000	の	0000	000000	NO	B-R
年金	0000	000000	と	0000	000000	NO	I-R
同一	0000	000000	の	0000	000000	NO	I-R
事由	0000	000000	に	0000	000000	NO	I-R
基づく	0000	000000	基づく	0000	000000	NO	I-R
法	0000	000000	法	0000	000000	NO	I-R
若しくは	0000	000000	若しくは	0000	000000	NO	I-R
条	0000	000000	の	0000	000000	NO	I-R
二	0000	000000	の	0000	000000	NO	I-R
規定	0000	000000	による	0000	000000	NO	I-R
又は	0000	000000	又は	0000	000000	NO	I-R
法	0000	000000	法	0000	000000	NO	I-R
若しくは	0000	000000	若しくは	0000	000000	NO	I-R
若しくは	0000	000000	若しくは	0000	000000	NO	I-R
法	0000	000000	法	0000	000000	NO	I-R
若しくは	0000	000000	若しくは	0000	000000	NO	I-R
条	0000	000000	の	0000	000000	NO	I-R
規定	0000	000000	による	0000	000000	NO	I-R
年金	0000	000000	について	0000	000000	、	I-R
法	0000	000000	法	0000	000000	NO	I-R
又は	0000	000000	又は	0000	000000	NO	I-R
法	0000	000000	法	0000	000000	NO	I-R
若しくは	0000	000000	若しくは	0000	000000	NO	I-R
法	0000	000000	法	0000	000000	NO	I-R
条	0000	000000	の	0000	000000	NO	I-R
規定	0000	000000	により	0000	000000	NO	I-R
その	0000	000000	その	0000	000000	NO	I-R
額	0000	000000	が	0000	000000	NO	I-R
さ	0000	000000	た	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
その	0000	000000	その	0000	000000	NO	B-E
とき	0000	000000	に	0000	000000	NO	I-E
項	0000	000000	の	0000	000000	NO	I-E
請求	0000	000000	が	0000	000000	NO	I-E
あっ	0000	000000	た	0000	000000	NO	I-E
もの	0000	000000	と	0000	000000	NO	I-E
みなす	0000	000000	みなす	0000	000000	。	I-E

項	0000	000000	の	0000	000000	NO	B-S2
年金	0000	000000	の	0000	000000	NO	I-S2
支給	0000	000000	は	0000	000000	、	I-S2
項	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	に	0000	000000	NO	I-E
かかわら	0000	000000	ず	0000	000000	、	I-E
年金	0000	000000	の	0000	000000	NO	B-R
請求	0000	000000	が	0000	000000	NO	I-R
あっ	0000	000000	た	0000	000000	NO	I-R
月	0000	000000	の	0000	000000	NO	I-R
翌月	0000	000000	から	0000	000000	NO	B-E
始める	0000	000000	始める	0000	000000	NO	I-E
もの	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

年金	0000	000000	の	0000	000000	NO	B-R
者	0000	000000	が	0000	000000	NO	I-R
前項	0000	000000	の	0000	000000	NO	I-R
規定	0000	000000	により	0000	000000	NO	I-R
前後	0000	000000	の	0000	000000	NO	I-R
障害	0000	000000	を	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
障害	0000	000000	の	0000	000000	NO	I-R
程度	0000	000000	による	0000	000000	NO	I-R
年金	0000	000000	の	0000	000000	NO	I-R
権	0000	000000	を	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
従前	0000	000000	の	0000	000000	NO	B-S2
年金	0000	000000	の	0000	000000	NO	I-S2
権	0000	000000	は	0000	000000	、	I-S2
する	0000	000000	する	0000	000000	。	B-E

年金	0000	000000	の	0000	000000	NO	B-R
者	0000	000000	が	0000	000000	NO	I-R
更に	0000	000000	更に	0000	000000	NO	I-R
年金	0000	000000	の	0000	000000	NO	I-R
権	0000	000000	を	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
場合	0000	000000	において	0000	000000	、	I-R
新た	0000	000000	に	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
年金	0000	000000	が	0000	000000	NO	I-R
項	0000	000000	の	0000	000000	NO	I-R
規定	0000	000000	により	0000	000000	NO	I-R
その	0000	000000	その	0000	000000	NO	I-R
支給	0000	000000	を	0000	000000	NO	I-R
す	0000	000000	べき	0000	000000	NO	I-R
もの	0000	000000	ある	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
前条	0000	000000	前条	0000	000000	NO	B-E
項	0000	000000	の	0000	000000	NO	I-E
規定	0000	000000	に	0000	000000	NO	I-E
かかわら	0000	000000	ず	0000	000000	、	I-E
その	0000	000000	その	0000	000000	NO	I-E
す	0000	000000	べき	0000	000000	NO	I-E
期間	0000	000000	期間	0000	000000	、	I-E
その	0000	000000	その	0000	000000	NO	I-E
者	0000	000000	に対して	0000	000000	NO	I-E
従前	0000	000000	の	0000	000000	NO	I-E
年金	0000	000000	を	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

以下	0000	000000	以下	0000	000000	NO	O
この	0000	000000	この	0000	000000	NO	O
項	0000	000000	において	0000	000000	NO	O
同じ	0000	000000	同じ	0000	000000	。	O

又は	0000	000000	又は	0000	000000	NO	B-S2
前項	0000	000000	前項	0000	000000	NO	I-S2
号	0000	000000	の	0000	000000	NO	I-S2
規定	0000	000000	の	0000	000000	NO	I-S2
上	0000	000000	上	0000	000000	、	I-S2
年金	0000	000000	の	0000	000000	NO	I-S2
者	0000	000000	によって	0000	000000	NO	I-S2
生計	0000	000000	を	0000	000000	NO	I-S2
し	0000	000000	た	0000	000000	NO	I-S2
又は	0000	000000	又は	0000	000000	NO	I-S2
その	0000	000000	その	0000	000000	NO	I-S2
者	0000	000000	による	0000	000000	NO	I-S2
維持	0000	000000	の	0000	000000	NO	I-S2
状態	0000	000000	が	0000	000000	NO	I-S2
やん	0000	000000	だ	0000	000000	NO	I-S2
こと	0000	000000	の	0000	000000	NO	I-S2
認定	0000	000000	に関し	0000	000000	NO	I-S2
必要	0000	000000	な	0000	000000	NO	I-S2
事項	0000	000000	は	0000	000000	、	I-S2
政令	0000	000000	で	0000	000000	NO	B-E
定める	0000	000000	定める	0000	000000	。	I-E

年金	0000	000000	の	0000	000000	NO	B-S2
額	0000	000000	は	0000	000000	、	I-S2
円	0000	000000	に	0000	000000	NO	B-E
率	0000	000000	を	0000	000000	NO	I-E
乗じ	0000	000000	た	0000	000000	NO	I-E
額	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

障害	0000	000000	の	0000	000000	NO	B-S2
程度	0000	000000	が	0000	000000	NO	I-S2
等級	0000	000000	の	0000	000000	NO	I-S2
級	0000	000000	に	0000	000000	NO	I-S2
する	0000	000000	する	0000	000000	NO	I-S2
者	0000	000000	に	0000	000000	NO	I-S2
する	0000	000000	する	0000	000000	NO	I-S2
年金	0000	000000	の	0000	000000	NO	I-S2
額	0000	000000	は	0000	000000	、	I-S2
前項	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	に	0000	000000	NO	I-E
かかわら	0000	000000	ず	0000	000000	、	I-E
項	0000	000000	に	0000	000000	NO	I-E
定める	0000	000000	定める	0000	000000	NO	I-E
額	0000	000000	の	0000	000000	NO	I-E
分の	0000	000000	分の	0000	000000	NO	I-E
五	0000	000000	に	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	NO	I-E
額	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

年金	0000	000000	の	0000	000000	NO	B-S2
者	0000	000000	は	0000	000000	、	I-S2
長官	0000	000000	に対し	0000	000000	、	B-E
障害	0000	000000	の	0000	000000	NO	I-E
程度	0000	000000	が	0000	000000	NO	I-E
し	0000	000000	た	0000	000000	NO	I-E
こと	0000	000000	による	0000	000000	NO	I-E
年金	0000	000000	の	0000	000000	NO	I-E
額	0000	000000	の	0000	000000	NO	I-E
改定	0000	000000	を	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	NO	I-E
こと	0000	000000	が	0000	000000	NO	I-E
できる	0000	000000	できる	0000	000000	。	I-E

年金	0000	000000	の	0000	000000	NO	B-S2
者	0000	000000	て	0000	000000	、	I-S2
疾病	0000	000000	に	0000	000000	NO	I-S2
かかり	0000	000000	かかり	0000	000000	、	I-S2
又は	0000	000000	又は	0000	000000	NO	I-S2
かつ	0000	000000	かつ	0000	000000	、	I-S2
その	0000	000000	その	0000	000000	NO	I-S2
傷病	0000	000000	に	0000	000000	NO	I-S2
係る	0000	000000	係る	0000	000000	NO	I-S2
日	0000	000000	において	0000	000000	NO	I-S2
項	0000	000000	項	0000	000000	NO	I-S2
号	0000	000000	の	0000	000000	NO	I-S2
いずれ	0000	000000	に	0000	000000	NO	I-S2
し	0000	000000	た	0000	000000	NO	I-S2
もの	0000	000000	が	0000	000000	、	I-S2
傷病	0000	000000	により	0000	000000	NO	B-R
障害	0000	000000	の	0000	000000	NO	I-R
状態	0000	000000	に	0000	000000	NO	I-R
かつ	0000	000000	かつ	0000	000000	、	I-R
傷病	0000	000000	に	0000	000000	NO	I-R
係る	0000	000000	係る	0000	000000	NO	I-R
以後	0000	000000	以後	0000	000000	NO	I-R
歳	0000	000000	に	0000	000000	NO	I-R
達する	0000	000000	達する	0000	000000	NO	I-R
日	0000	000000	の	0000	000000	NO	I-R
前日	0000	000000	の	0000	000000	NO	I-R
間	0000	000000	において	0000	000000	、	I-R
年金	0000	000000	の	0000	000000	NO	I-R
事由	0000	000000	と	0000	000000	NO	I-R
なっ	0000	000000	た	0000	000000	NO	I-R
障害	0000	000000	と	0000	000000	NO	I-R
その他	0000	000000	その他	0000	000000	NO	I-R
障害	0000	000000	を	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
障害	0000	000000	の	0000	000000	NO	I-R
程度	0000	000000	が	0000	000000	NO	I-R
年金	0000	000000	の	0000	000000	NO	I-R
事由	0000	000000	と	0000	000000	NO	I-R
なっ	0000	000000	た	0000	000000	NO	I-R
障害	0000	000000	の	0000	000000	NO	I-R
程度	0000	000000	より	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
その	0000	000000	その	0000	000000	NO	B-E
者	0000	000000	は	0000	000000	、	I-E
長官	0000	000000	に対し	0000	000000	、	I-E
その	0000	000000	その	0000	000000	NO	I-E
内	0000	000000	に	0000	000000	NO	I-E
年金	0000	000000	の	0000	000000	NO	I-E
額	0000	000000	の	0000	000000	NO	I-E
改定	0000	000000	を	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	NO	I-E
こと	0000	000000	が	0000	000000	NO	I-E
できる	0000	000000	できる	0000	000000	。	I-E

以下	0000	000000	以下	0000	000000	NO	O
この	0000	000000	この	0000	000000	NO	O
及び	0000	000000	及び	0000	000000	NO	O
項	0000	000000	項	0000	000000	NO	O
ただし	0000	000000	ただし	0000	000000	NO	O
書	0000	000000	において	0000	000000	NO	O
同じ	0000	000000	同じ	0000	000000	。	O

以下	0000	000000	以下	0000	000000	NO	O
この	0000	000000	この	0000	000000	NO	O
及び	0000	000000	及び	0000	000000	NO	O
項	0000	000000	項	0000	000000	NO	O
ただし	0000	000000	ただし	0000	000000	NO	O
書	0000	000000	において	0000	000000	NO	O
障害	0000	000000	と	0000	000000	NO	O
いう	0000	000000	いう	0000	000000	。	O

項	0000	000000	の	0000	000000	NO	B-R
規定	0000	000000	により	0000	000000	NO	I-R
年金	0000	000000	の	0000	000000	NO	I-R
額	0000	000000	が	0000	000000	NO	I-R
さ	0000	000000	た	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
後	0000	000000	の	0000	000000	NO	B-S2
額	0000	000000	による	0000	000000	NO	I-S2
年金	0000	000000	の	0000	000000	NO	I-S2
支給	0000	000000	は	0000	000000	、	I-S2
改定	0000	000000	が	0000	000000	NO	B-E
行わ	0000	000000	た	0000	000000	NO	I-E
日	0000	000000	の	0000	000000	NO	I-E
属する	0000	000000	属する	0000	000000	NO	I-E
月	0000	000000	の	0000	000000	NO	I-E
翌月	0000	000000	から	0000	000000	NO	I-E
始める	0000	000000	始める	0000	000000	NO	I-E
もの	0000	000000	と	0000	000000	NO	I-E
する	0000	000000	する	0000	000000	。	I-E

号	0000	000000	に	0000	000000	NO	B-R
する	0000	000000	する	0000	000000	NO	I-R
給付	0000	000000	が	0000	000000	、	I-R
その	0000	000000	その	0000	000000	NO	I-R
全額	0000	000000	につき	0000	000000	NO	I-R
支給	0000	000000	を	0000	000000	NO	I-R
さ	0000	000000	いる	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
項	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	を	0000	000000	NO	I-E
し	0000	000000	ない	0000	000000	。	I-E

ただし	0000	000000	ただし	0000	000000	、	O
その	0000	000000	その	0000	000000	NO	B-R
支給	0000	000000	の	0000	000000	NO	I-R
停止	0000	000000	が	0000	000000	NO	I-R
又は	0000	000000	又は	0000	000000	NO	I-R
項	0000	000000	に	0000	000000	NO	I-R
する	0000	000000	する	0000	000000	NO	I-R
給付	0000	000000	が	0000	000000	NO	I-R
行わ	0000	000000	れる	0000	000000	NO	I-R
こと	0000	000000	による	0000	000000	NO	I-R
もの	0000	000000	ある	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
この	0000	000000	この	0000	000000	NO	B-E
限り	0000	000000	ない	0000	000000	。	I-E

項	0000	000000	に	0000	000000	NO	B-R
する	0000	000000	する	0000	000000	NO	I-R
年金	0000	000000	の	0000	000000	NO	I-R
及び	0000	000000	及び	0000	000000	NO	I-R
項	0000	000000	項	0000	000000	NO	I-R
号	0000	000000	に	0000	000000	NO	I-R
する	0000	000000	する	0000	000000	NO	I-R
給付	0000	000000	の	0000	000000	NO	I-R
額	0000	000000	が	0000	000000	、	I-R
いずれ	0000	000000	も	0000	000000	NO	I-R
政令	0000	000000	で	0000	000000	NO	I-R
定める	0000	000000	定める	0000	000000	NO	I-R
額	0000	000000	に	0000	000000	NO	I-R
満た	0000	000000	ない	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
項	0000	000000	の	0000	000000	NO	B-E
規定	0000	000000	を	0000	000000	NO	I-E
し	0000	000000	ない	0000	000000	。	I-E

ただし	0000	000000	ただし	0000	000000	、	O
これら	0000	000000	の	0000	000000	NO	B-R
額	0000	000000	を	0000	000000	NO	I-R
し	0000	000000	た	0000	000000	NO	I-R
額	0000	000000	が	0000	000000	NO	I-R
政令	0000	000000	で	0000	000000	NO	I-R
定める	0000	000000	定める	0000	000000	NO	I-R
額	0000	000000	を	0000	000000	NO	I-R
超える	0000	000000	超える	0000	000000	NO	I-R
とき	0000	000000	は	0000	000000	、	I-R
年金	0000	000000	の	0000	000000	NO	B-S2
うち	0000	000000	うち	0000	000000	NO	I-S2
その	0000	000000	その	0000	000000	NO	I-S2
超える	0000	000000	超える	0000	000000	NO	I-S2
額	0000	000000	に	0000	000000	NO	I-S2
する	0000	000000	する	0000	000000	NO	I-S2
部分	0000	000000	は	0000	000000	、	I-S2
この	0000	000000	この	0000	000000	NO	B-E
限り	0000	000000	ない	0000	000000	。	I-E

次項	0000	000000	において	0000	000000	NO	O
同じ	0000	000000	同じ	0000	000000	。	O

号	0000	000000	に	0000	000000	NO	B-R
する	0000	000000	する	0000	000000	NO	I-R
給付	0000	000000	が	0000	000000	、	I-R
法	0000	000000	による	0000	000000	NO	I-R
恩給	0000	000000	恩給	0000	000000	、	I-R
法	0000	000000	法	0000	000000	NO	I-R
項	0000	000000	項	0000	000000	NO	I-R
号	0000	000000	に	0000	000000	NO	I-R
する	0000	000000	する	0000	000000	NO	I-R
その他	0000	000000	その他	0000	000000	NO	I-R
政令	0000	000000	で	0000	000000	NO	I-R
定める	0000	000000	定める	0000	000000	NO	I-R
これら	0000	000000	に	0000	000000	NO	I-R
